month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2020-12,TAMPINES,4 ROOM,461,TAMPINES ST 44,10 TO 12,84,Simplified,1986,64 years 06 months,387000
2020-12,TAMPINES,4 ROOM,721,TAMPINES ST 71,10 TO 12,99,Model A,1997,75 years 05 months,430000
2020-12,TAMPINES,4 ROOM,731,TAMPINES ST 71,10 TO 12,103,Model A,1997,75 years 07 months,453000
2020-12,TAMPINES,4 ROOM,888,TAMPINES ST 81,10 TO 12,104,Model A,1988,66 years 10 months,440000
2020-12,TAMPINES,4 ROOM,864A,TAMPINES ST 83,10 TO 12,104,Model A,1988,66 years 09 months,506888
2020-12,TAMPINES,4 ROOM,870,TAMPINES ST 83,10 TO 12,104,Model A,1989,67 years 07 months,440000
2020-12,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,95 years 03 months,595000
2020-12,TAMPINES,4 ROOM,921,TAMPINES ST 91,10 TO 12,104,Model A,1984,62 years 11 months,475000
2021-01,TAMPINES,4 ROOM,811,TAMPINES AVE 4,10 TO 12,91,New Generation,1985,63 years 03 months,418000
2021-01,TAMPINES,4 ROOM,874,TAMPINES ST 84,10 TO 12,104,Model A,1989,67 years 03 months,430000
2021-01,TAMPINES,4 ROOM,879,TAMPINES AVE 8,10 TO 12,103,Model A,1988,66 years 07 months,435000
2021-01,TAMPINES,4 ROOM,162,SIMEI RD,10 TO 12,104,Model A,1989,67 years 02 months,440000
2021-01,TAMPINES,4 ROOM,871,TAMPINES ST 84,10 TO 12,104,Model A,1988,66 years 10 months,445000
2021-01,TAMPINES,4 ROOM,847,TAMPINES ST 83,10 TO 12,108,Model A,1987,65 years 10 months,465000
2021-01,TAMPINES,4 ROOM,222,SIMEI ST 4,10 TO 12,104,Model A,1988,66 years 05 months,480000
2021-01,TAMPINES,4 ROOM,883,TAMPINES ST 84,10 TO 12,104,Model A,1988,66 years 04 months,480000
2021-01,TAMPINES,4 ROOM,409,TAMPINES ST 41,10 TO 12,104,Model A,1986,64 years 10 months,518000
2021-02,TAMPINES,4 ROOM,350,TAMPINES ST 33,10 TO 12,104,Model A,1996,74 years 03 months,415000
2021-02,TAMPINES,4 ROOM,883,TAMPINES ST 84,10 TO 12,104,Model A,1988,66 years 04 months,435000
2021-02,TAMPINES,4 ROOM,109,TAMPINES ST 11,10 TO 12,103,Model A,1984,62 years 08 months,440000
2021-02,TAMPINES,4 ROOM,131,SIMEI ST 1,10 TO 12,104,Model A,1988,66 years 08 months,451888
2021-02,TAMPINES,4 ROOM,902,TAMPINES AVE 4,10 TO 12,104,Model A,1984,62 years 06 months,460000
2021-02,TAMPINES,4 ROOM,259,TAMPINES ST 21,10 TO 12,109,Model A,1985,63 years 01 month,475000
2021-02,TAMPINES,4 ROOM,465,TAMPINES ST 44,10 TO 12,105,Model A,1987,65 years 02 months,480000
2021-02,TAMPINES,4 ROOM,924,TAMPINES ST 91,10 TO 12,104,Model A,1983,61 years 10 months,480000
2021-02,TAMPINES,4 ROOM,902,TAMPINES AVE 4,10 TO 12,105,Model A,1984,62 years 06 months,488000
2021-02,TAMPINES,4 ROOM,487B,TAMPINES ST 45,10 TO 12,113,Model A,1989,67 years 11 months,492000
2021-02,TAMPINES,4 ROOM,868B,TAMPINES AVE 8,10 TO 12,92,Model A,2015,93 years 04 months,520000
2021-02,TAMPINES,4 ROOM,167B,SIMEI LANE,10 TO 12,94,DBSS,2011,88 years 11 months,680000
2021-03,TAMPINES,4 ROOM,137,SIMEI ST 1,10 TO 12,84,Simplified,1988,66 years 06 months,390000
2021-03,TAMPINES,4 ROOM,289,TAMPINES ST 22,10 TO 12,98,New Generation,1985,63 years 02 months,400000
2021-03,TAMPINES,4 ROOM,836,TAMPINES ST 82,10 TO 12,84,Simplified,1985,63 years 01 month,408000
2021-03,TAMPINES,4 ROOM,284,TAMPINES ST 22,10 TO 12,103,Model A,1984,62 years 04 months,417000
2021-03,TAMPINES,4 ROOM,273,TAMPINES ST 22,10 TO 12,103,Model A,1984,62 years 04 months,450000
2021-03,TAMPINES,4 ROOM,713,TAMPINES ST 71,10 TO 12,100,Model A,1997,75 years 01 month,455000
2021-03,TAMPINES,4 ROOM,148,SIMEI ST 1,10 TO 12,103,Model A,1988,66 years 02 months,455000
2021-03,TAMPINES,4 ROOM,731,TAMPINES ST 71,10 TO 12,103,Model A,1997,75 years 04 months,458000
2021-03,TAMPINES,4 ROOM,233,SIMEI ST 4,10 TO 12,104,Model A,1989,67 years 03 months,460000
2021-03,TAMPINES,4 ROOM,866,TAMPINES ST 83,10 TO 12,106,Model A,1989,67 years 02 months,460000
2021-03,TAMPINES,4 ROOM,106,SIMEI ST 1,10 TO 12,104,Model A,1988,66 years 08 months,480000
2021-03,TAMPINES,4 ROOM,163,TAMPINES ST 12,10 TO 12,103,Model A,1984,62 years 02 months,490000
2021-03,TAMPINES,4 ROOM,868B,TAMPINES AVE 8,10 TO 12,92,Model A,2015,93 years 04 months,526888
2021-03,TAMPINES,4 ROOM,868B,TAMPINES AVE 8,10 TO 12,92,Model A,2015,93 years 04 months,555000
2021-03,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,95 years,578000
2021-03,TAMPINES,4 ROOM,518A,TAMPINES CTRL 7,10 TO 12,92,DBSS,2008,86 years 10 months,610000
2021-03,TAMPINES,4 ROOM,520A,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,92 years 04 months,643000
2021-04,TAMPINES,4 ROOM,833,TAMPINES ST 83,10 TO 12,84,Simplified,1985,62 years 09 months,393888
2021-04,TAMPINES,4 ROOM,456,TAMPINES ST 42,10 TO 12,84,Simplified,1987,65 years 07 months,399000
2021-04,TAMPINES,4 ROOM,114,SIMEI ST 1,10 TO 12,84,Simplified,1988,65 years 10 months,407000
2021-04,TAMPINES,4 ROOM,283,TAMPINES ST 22,10 TO 12,103,Model A,1984,62 years 05 months,435000
2021-04,TAMPINES,4 ROOM,217,TAMPINES ST 23,10 TO 12,93,New Generation,1986,63 years 11 months,437000
2021-04,TAMPINES,4 ROOM,725,TAMPINES ST 71,10 TO 12,103,Model A,1997,75 years 05 months,455000
2021-04,TAMPINES,4 ROOM,868,TAMPINES ST 83,10 TO 12,104,Model A,1989,67 years,458000
2021-04,TAMPINES,4 ROOM,878,TAMPINES AVE 8,10 TO 12,104,Model A,1988,66 years 08 months,458888
2021-04,TAMPINES,4 ROOM,871,TAMPINES ST 84,10 TO 12,104,Model A,1988,66 years 07 months,468888
2021-04,TAMPINES,4 ROOM,216,TAMPINES ST 23,10 TO 12,99,New Generation,1985,62 years 11 months,486500
2021-04,TAMPINES,4 ROOM,237,TAMPINES ST 21,10 TO 12,105,Model A,1984,62 years 08 months,488000
2021-04,TAMPINES,4 ROOM,251,TAMPINES ST 21,10 TO 12,103,Model A,1985,62 years 10 months,490000
2021-04,TAMPINES,4 ROOM,832,TAMPINES ST 82,10 TO 12,105,Model A,1984,62 years 08 months,508888
2021-04,TAMPINES,4 ROOM,868B,TAMPINES AVE 8,10 TO 12,92,Model A,2015,93 years 02 months,515000
2021-04,TAMPINES,4 ROOM,871B,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 10 months,550088
2021-04,TAMPINES,4 ROOM,870A,TAMPINES ST 86,10 TO 12,93,Model A,2017,94 years 11 months,572000
2021-04,TAMPINES,4 ROOM,523A,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,93 years 04 months,583000
2021-04,TAMPINES,4 ROOM,523D,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,93 years 05 months,620000
2021-04,TAMPINES,4 ROOM,167D,SIMEI LANE,10 TO 12,94,DBSS,2011,88 years 11 months,660000
2021-04,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,92 years 02 months,690000
2021-05,TAMPINES,4 ROOM,349,TAMPINES ST 33,10 TO 12,105,Model A,1996,74 years 01 month,418000
2021-05,TAMPINES,4 ROOM,869,TAMPINES ST 83,10 TO 12,104,Model A,1989,66 years 09 months,438000
2021-05,TAMPINES,4 ROOM,160,SIMEI RD,10 TO 12,104,Model A,1989,67 years 01 month,445000
2021-05,TAMPINES,4 ROOM,871,TAMPINES ST 84,10 TO 12,104,Model A,1988,66 years 06 months,455000
2021-05,TAMPINES,4 ROOM,735,TAMPINES ST 72,10 TO 12,100,Model A,1997,75 years 08 months,456000
2021-05,TAMPINES,4 ROOM,714,TAMPINES ST 71,10 TO 12,100,Model A,1997,74 years 11 months,460000
2021-05,TAMPINES,4 ROOM,227,TAMPINES ST 23,10 TO 12,96,New Generation,1986,64 years,460000
2021-05,TAMPINES,4 ROOM,921,TAMPINES ST 91,10 TO 12,106,Model A,1984,62 years 07 months,470000
2021-05,TAMPINES,4 ROOM,930,TAMPINES ST 91,10 TO 12,104,Model A,1984,62 years 08 months,470000
2021-05,TAMPINES,4 ROOM,267,TAMPINES ST 21,10 TO 12,115,Model A,1983,61 years 02 months,495000
2021-05,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 10 months,585000
2021-05,TAMPINES,4 ROOM,890A,TAMPINES AVE 1,10 TO 12,93,Model A,2015,93 years 05 months,605000
2021-05,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,92 years 02 months,660000
2021-05,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,92 years 02 months,678000
2021-06,TAMPINES,4 ROOM,485B,TAMPINES AVE 9,10 TO 12,104,Model A,1989,67 years,430000
2021-06,TAMPINES,4 ROOM,486C,TAMPINES AVE 9,10 TO 12,108,Model A,1993,71 years 04 months,465000
2021-06,TAMPINES,4 ROOM,489B,TAMPINES ST 45,10 TO 12,107,Model A,1993,71 years 04 months,467000
2021-06,TAMPINES,4 ROOM,230B,TAMPINES ST 24,10 TO 12,108,Model A,1993,71 years 02 months,473000
2021-06,TAMPINES,4 ROOM,409,TAMPINES ST 41,10 TO 12,84,Simplified,1986,64 years 05 months,473000
2021-06,TAMPINES,4 ROOM,869B,TAMPINES AVE 8,10 TO 12,92,Model A,2015,93 years 01 month,520000
2021-06,TAMPINES,4 ROOM,163,TAMPINES ST 12,10 TO 12,107,Model A,1984,62 years,523888
2021-06,TAMPINES,4 ROOM,868A,TAMPINES AVE 8,10 TO 12,92,Model A,2015,93 years 01 month,555000
2021-06,TAMPINES,4 ROOM,878A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,95 years 01 month,560000
2021-06,TAMPINES,4 ROOM,168A,SIMEI LANE,10 TO 12,94,DBSS,2011,88 years 10 months,680000
2021-07,TAMPINES,4 ROOM,836,TAMPINES ST 82,10 TO 12,84,Simplified,1985,62 years 10 months,408000
2021-07,TAMPINES,4 ROOM,149,SIMEI ST 1,10 TO 12,84,Simplified,1988,65 years 09 months,415000
2021-07,TAMPINES,4 ROOM,419,TAMPINES ST 41,10 TO 12,84,Simplified,1985,63 years 06 months,430000
2021-07,TAMPINES,4 ROOM,891,TAMPINES AVE 8,10 TO 12,101,Model A,1997,74 years 11 months,475000
2021-07,TAMPINES,4 ROOM,301,TAMPINES ST 32,10 TO 12,107,Model A,1993,71 years 02 months,480000
2021-07,TAMPINES,4 ROOM,865,TAMPINES ST 83,10 TO 12,104,Model A,1989,66 years 10 months,485000
2021-07,TAMPINES,4 ROOM,809,TAMPINES AVE 4,10 TO 12,105,Model A,1984,61 years 08 months,490000
2021-07,TAMPINES,4 ROOM,870A,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 08 months,555000
2021-08,TAMPINES,4 ROOM,445,TAMPINES ST 42,10 TO 12,89,Simplified,1986,63 years 08 months,435000
2021-08,TAMPINES,4 ROOM,437,TAMPINES ST 43,10 TO 12,105,Model A,1986,64 years,435000
2021-08,TAMPINES,4 ROOM,346,TAMPINES ST 33,10 TO 12,107,Model A,1996,73 years 11 months,436000
2021-08,TAMPINES,4 ROOM,346,TAMPINES ST 33,10 TO 12,109,Model A,1996,73 years 11 months,455000
2021-08,TAMPINES,4 ROOM,110,TAMPINES ST 11,10 TO 12,107,Model A,1984,61 years 07 months,465000
2021-08,TAMPINES,4 ROOM,111,TAMPINES ST 11,10 TO 12,103,Model A,1984,61 years 11 months,473000
2021-08,TAMPINES,4 ROOM,871A,TAMPINES ST 84,10 TO 12,104,Model A,1989,66 years 09 months,475000
2021-08,TAMPINES,4 ROOM,162,SIMEI RD,10 TO 12,104,Model A,1989,66 years 09 months,488000
2021-08,TAMPINES,4 ROOM,280,TAMPINES ST 22,10 TO 12,104,Model A,1984,62 years,495000
2021-08,TAMPINES,4 ROOM,946,TAMPINES AVE 4,10 TO 12,104,Model A,1988,66 years,540000
2021-08,TAMPINES,4 ROOM,878B,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 11 months,550000
2021-08,TAMPINES,4 ROOM,879B,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 11 months,600000
2021-09,TAMPINES,4 ROOM,134,SIMEI ST 1,10 TO 12,84,Simplified,1988,66 years,435000
2021-09,TAMPINES,4 ROOM,155,SIMEI RD,10 TO 12,104,Model A,1989,66 years 05 months,451500
2021-09,TAMPINES,4 ROOM,283,TAMPINES ST 22,10 TO 12,103,Model A,1984,62 years,475000
2021-09,TAMPINES,4 ROOM,456,TAMPINES ST 42,10 TO 12,103,Model A,1987,65 years 02 months,490000
2021-09,TAMPINES,4 ROOM,497G,TAMPINES ST 45,10 TO 12,107,Premium Apartment,1996,73 years 10 months,490000
2021-09,TAMPINES,4 ROOM,251,TAMPINES ST 21,10 TO 12,102,Model A,1985,62 years 06 months,492000
2021-09,TAMPINES,4 ROOM,158,TAMPINES ST 12,10 TO 12,91,New Generation,1984,61 years 11 months,495000
2021-09,TAMPINES,4 ROOM,463,TAMPINES ST 44,10 TO 12,105,Model A,1986,64 years 01 month,495000
2021-09,TAMPINES,4 ROOM,161,TAMPINES ST 12,10 TO 12,103,Model A,1984,62 years 01 month,505000
2021-09,TAMPINES,4 ROOM,870A,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 06 months,585000
2021-09,TAMPINES,4 ROOM,878A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 10 months,592000
2021-09,TAMPINES,4 ROOM,890A,TAMPINES AVE 1,10 TO 12,93,Model A,2015,93 years 01 month,605000
2021-09,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,91 years 10 months,678000
2021-10,TAMPINES,4 ROOM,432,TAMPINES ST 41,10 TO 12,84,Simplified,1986,63 years 07 months,418000
2021-10,TAMPINES,4 ROOM,340,TAMPINES ST 33,10 TO 12,109,Model A,1995,73 years 03 months,435000
2021-10,TAMPINES,4 ROOM,370,TAMPINES ST 34,10 TO 12,102,Model A,1997,74 years 04 months,458000
2021-10,TAMPINES,4 ROOM,811,TAMPINES AVE 4,10 TO 12,91,New Generation,1985,62 years 06 months,468000
2021-10,TAMPINES,4 ROOM,165,TAMPINES ST 12,10 TO 12,103,Model A,1984,61 years 10 months,472000
2021-10,TAMPINES,4 ROOM,730,TAMPINES ST 71,10 TO 12,100,Model A,1997,75 years 04 months,485000
2021-10,TAMPINES,4 ROOM,102,TAMPINES ST 11,10 TO 12,105,Model A,1983,61 years,492888
2021-10,TAMPINES,4 ROOM,213,TAMPINES ST 23,10 TO 12,105,Model A,1985,62 years 06 months,494000
2021-10,TAMPINES,4 ROOM,102,SIMEI ST 1,10 TO 12,104,Model A,1988,66 years 02 months,516000
2021-10,TAMPINES,4 ROOM,240,TAMPINES ST 21,10 TO 12,105,Model A,1984,61 years 11 months,555000
2021-10,TAMPINES,4 ROOM,878A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 09 months,608000
2021-10,TAMPINES,4 ROOM,523D,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,92 years 11 months,620000
2021-10,TAMPINES,4 ROOM,520C,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,91 years 09 months,680000
2021-11,TAMPINES,4 ROOM,351,TAMPINES ST 33,10 TO 12,105,Model A,1996,73 years 06 months,448000
2021-11,TAMPINES,4 ROOM,260,TAMPINES ST 21,10 TO 12,103,Model A,1984,62 years,463000
2021-11,TAMPINES,4 ROOM,496B,TAMPINES ST 43,10 TO 12,106,Model A,1993,70 years 09 months,472888
2021-11,TAMPINES,4 ROOM,878,TAMPINES AVE 8,10 TO 12,104,Model A,1988,66 years 01 month,480000
2021-11,TAMPINES,4 ROOM,735,TAMPINES ST 72,10 TO 12,100,Model A,1997,75 years 02 months,480000
2021-11,TAMPINES,4 ROOM,711,TAMPINES ST 71,10 TO 12,99,Model A,1997,74 years 05 months,488000
2021-11,TAMPINES,4 ROOM,284,TAMPINES ST 22,10 TO 12,102,Model A,1984,61 years 08 months,490000
2021-11,TAMPINES,4 ROOM,727,TAMPINES ST 71,10 TO 12,102,Model A,1997,74 years 11 months,490000
2021-11,TAMPINES,4 ROOM,871A,TAMPINES ST 84,10 TO 12,113,Model A,1989,66 years 06 months,490000
2021-11,TAMPINES,4 ROOM,246,TAMPINES ST 21,10 TO 12,93,New Generation,1984,62 years 01 month,495000
2021-11,TAMPINES,4 ROOM,272,TAMPINES ST 22,10 TO 12,103,Model A,1984,61 years 09 months,500000
2021-11,TAMPINES,4 ROOM,222,TAMPINES ST 24,10 TO 12,104,Model A,1985,62 years 03 months,505000
2021-11,TAMPINES,4 ROOM,159,TAMPINES ST 12,10 TO 12,91,New Generation,1984,61 years 07 months,520000
2021-11,TAMPINES,4 ROOM,141,TAMPINES ST 12,10 TO 12,107,Model A,1984,61 years 11 months,550000
2021-11,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 03 months,568000
2021-11,TAMPINES,4 ROOM,161,TAMPINES ST 12,10 TO 12,113,Model A,1984,61 years 11 months,575000
2021-11,TAMPINES,4 ROOM,871B,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 04 months,585000
2021-11,TAMPINES,4 ROOM,870A,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 03 months,598000
2021-11,TAMPINES,4 ROOM,879B,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 07 months,600000
2021-11,TAMPINES,4 ROOM,524A,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,92 years 10 months,606000
2021-11,TAMPINES,4 ROOM,890B,TAMPINES AVE 1,10 TO 12,93,Model A,2015,92 years 11 months,610000
2021-11,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,91 years 08 months,708888
2021-12,TAMPINES,4 ROOM,416,TAMPINES ST 41,10 TO 12,84,Simplified,1987,64 years 06 months,424000
2021-12,TAMPINES,4 ROOM,462,TAMPINES ST 44,10 TO 12,84,Simplified,1987,64 years 08 months,465000
2021-12,TAMPINES,4 ROOM,294,TAMPINES ST 22,10 TO 12,98,New Generation,1985,62 years 07 months,470000
2021-12,TAMPINES,4 ROOM,879,TAMPINES AVE 8,10 TO 12,103,Model A,1988,65 years 08 months,482000
2021-12,TAMPINES,4 ROOM,165,SIMEI RD,10 TO 12,104,Model A,1989,66 years 04 months,490000
2021-12,TAMPINES,4 ROOM,106,TAMPINES ST 11,10 TO 12,103,Model A,1984,61 years 08 months,493000
2021-12,TAMPINES,4 ROOM,159,TAMPINES ST 12,10 TO 12,91,New Generation,1984,61 years 07 months,538000
2021-12,TAMPINES,4 ROOM,879B,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 07 months,610000
2021-12,TAMPINES,4 ROOM,879B,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 07 months,610000
2021-12,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,91 years 06 months,715000
2022-01,TAMPINES,4 ROOM,438,TAMPINES ST 43,10 TO 12,105,Model A,1985,63 years,468000
2022-01,TAMPINES,4 ROOM,436,TAMPINES ST 43,10 TO 12,105,Model A,1986,63 years 09 months,477000
2022-01,TAMPINES,4 ROOM,742,TAMPINES ST 72,10 TO 12,100,Model A,1997,74 years 10 months,502800
2022-01,TAMPINES,4 ROOM,232,SIMEI ST 4,10 TO 12,104,Model A,1989,66 years 07 months,522000
2022-01,TAMPINES,4 ROOM,396,TAMPINES AVE 7,10 TO 12,108,Model A,1994,71 years 11 months,525000
2022-01,TAMPINES,4 ROOM,925,TAMPINES ST 91,10 TO 12,104,Model A,1983,61 years,525000
2022-01,TAMPINES,4 ROOM,146,SIMEI ST 2,10 TO 12,104,Model A,1988,65 years 10 months,538000
2022-01,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 06 months,600000
2022-01,TAMPINES,4 ROOM,523B,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,92 years 08 months,600000
2022-01,TAMPINES,4 ROOM,890B,TAMPINES AVE 1,10 TO 12,93,Model A,2015,92 years 08 months,630000
2022-01,TAMPINES,4 ROOM,523C,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,92 years 08 months,638000
2022-01,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,91 years 06 months,680000
2022-02,TAMPINES,4 ROOM,148,SIMEI ST 1,10 TO 12,84,Simplified,1988,65 years 03 months,428000
2022-02,TAMPINES,4 ROOM,296,TAMPINES ST 22,10 TO 12,96,New Generation,1985,62 years 05 months,475000
2022-02,TAMPINES,4 ROOM,450,TAMPINES ST 42,10 TO 12,104,Model A,1985,62 years,475000
2022-02,TAMPINES,4 ROOM,710,TAMPINES ST 71,10 TO 12,100,Model A,1997,74 years 05 months,490000
2022-02,TAMPINES,4 ROOM,294,TAMPINES ST 22,10 TO 12,98,New Generation,1985,62 years 05 months,490000
2022-02,TAMPINES,4 ROOM,163,SIMEI RD,10 TO 12,104,Model A,1989,66 years 04 months,492000
2022-02,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 01 month,610000
2022-03,TAMPINES,4 ROOM,838,TAMPINES ST 82,10 TO 12,84,Simplified,1985,62 years 04 months,450000
2022-03,TAMPINES,4 ROOM,866,TAMPINES ST 83,10 TO 12,106,Model A,1989,66 years 02 months,455000
2022-03,TAMPINES,4 ROOM,837,TAMPINES ST 83,10 TO 12,84,Simplified,1985,62 years,458000
2022-03,TAMPINES,4 ROOM,423,TAMPINES ST 41,10 TO 12,84,Simplified,1985,62 years 04 months,460000
2022-03,TAMPINES,4 ROOM,489C,TAMPINES ST 45,10 TO 12,104,Model A,1989,66 years 03 months,488000
2022-03,TAMPINES,4 ROOM,322,TAMPINES ST 33,10 TO 12,108,Model A,1995,72 years 07 months,490000
2022-03,TAMPINES,4 ROOM,260,TAMPINES ST 21,10 TO 12,103,Model A,1984,61 years 07 months,505000
2022-03,TAMPINES,4 ROOM,438,TAMPINES ST 43,10 TO 12,108,Model A,1985,62 years 10 months,520000
2022-03,TAMPINES,4 ROOM,141,SIMEI ST 2,10 TO 12,104,Model A,1989,65 years 10 months,540000
2022-03,TAMPINES,4 ROOM,234,TAMPINES ST 21,10 TO 12,104,Model A,1984,61 years 09 months,549888
2022-03,TAMPINES,4 ROOM,163,TAMPINES ST 12,10 TO 12,108,Model A,1984,61 years 02 months,562000
2022-03,TAMPINES,4 ROOM,871B,TAMPINES ST 86,10 TO 12,93,Model A,2017,94 years,600000
2022-03,TAMPINES,4 ROOM,890B,TAMPINES AVE 1,10 TO 12,93,Model A,2015,92 years 06 months,655000
2022-04,TAMPINES,4 ROOM,884,TAMPINES ST 83,10 TO 12,103,Model A,1988,65 years 03 months,470000
2022-04,TAMPINES,4 ROOM,889A,TAMPINES ST 81,10 TO 12,104,Model A,1989,65 years 10 months,490000
2022-04,TAMPINES,4 ROOM,274,TAMPINES ST 22,10 TO 12,105,Model A,1984,61 years 04 months,498000
2022-04,TAMPINES,4 ROOM,222,SIMEI ST 4,10 TO 12,104,Model A,1988,65 years 01 month,500000
2022-04,TAMPINES,4 ROOM,369,TAMPINES ST 34,10 TO 12,104,Model A,1997,74 years,500000
2022-04,TAMPINES,4 ROOM,870,TAMPINES ST 83,10 TO 12,104,Model A,1989,66 years 03 months,510000
2022-04,TAMPINES,4 ROOM,302,TAMPINES ST 32,10 TO 12,105,Model A,1993,70 years 04 months,510000
2022-04,TAMPINES,4 ROOM,248,TAMPINES ST 21,10 TO 12,91,New Generation,1984,61 years 08 months,512000
2022-04,TAMPINES,4 ROOM,450E,TAMPINES ST 42,10 TO 12,107,Model A,1996,73 years 06 months,526888
2022-04,TAMPINES,4 ROOM,253,SIMEI ST 1,10 TO 12,101,Model A,1996,73 years 05 months,570000
2022-04,TAMPINES,4 ROOM,253,SIMEI ST 1,10 TO 12,101,Model A,1996,73 years 06 months,580000
2022-04,TAMPINES,4 ROOM,871B,TAMPINES ST 86,10 TO 12,93,Model A,2017,93 years 10 months,610000
2022-04,TAMPINES,4 ROOM,879B,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 02 months,624000
2022-04,TAMPINES,4 ROOM,878A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 03 months,635000
2022-04,TAMPINES,4 ROOM,890A,TAMPINES AVE 1,10 TO 12,93,Model A,2015,92 years 05 months,690000
2022-05,TAMPINES,4 ROOM,248,TAMPINES ST 21,10 TO 12,91,New Generation,1984,61 years 07 months,508000
2022-05,TAMPINES,4 ROOM,321,TAMPINES ST 33,10 TO 12,112,Model A,1995,72 years 05 months,510000
2022-05,TAMPINES,4 ROOM,287,TAMPINES ST 22,10 TO 12,103,Model A,1984,61 years 03 months,515000
2022-05,TAMPINES,4 ROOM,719,TAMPINES ST 72,10 TO 12,99,Model A,1997,74 years 01 month,525000
2022-05,TAMPINES,4 ROOM,887,TAMPINES ST 81,10 TO 12,104,Model A,1988,65 years 04 months,530000
2022-05,TAMPINES,4 ROOM,807,TAMPINES AVE 4,10 TO 12,104,Model A,1984,61 years,545000
2022-05,TAMPINES,4 ROOM,842B,TAMPINES ST 82,10 TO 12,107,Model A,1995,71 years 09 months,575000
2022-05,TAMPINES,4 ROOM,524A,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,92 years 03 months,620000
2022-05,TAMPINES,4 ROOM,871B,TAMPINES ST 86,10 TO 12,94,Model A,2017,93 years 09 months,630000
2022-05,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,91 years 02 months,708000
2022-05,TAMPINES,4 ROOM,167B,SIMEI LANE,10 TO 12,94,DBSS,2011,87 years 11 months,728888
2022-06,TAMPINES,4 ROOM,111,TAMPINES ST 11,10 TO 12,103,Model A,1984,61 years,470000
2022-06,TAMPINES,4 ROOM,842,TAMPINES ST 82,10 TO 12,84,Simplified,1986,63 years,480000
2022-06,TAMPINES,4 ROOM,342,TAMPINES ST 33,10 TO 12,109,Model A,1995,72 years 07 months,500000
2022-06,TAMPINES,4 ROOM,416,TAMPINES ST 41,10 TO 12,84,Simplified,1987,63 years 10 months,505000
2022-06,TAMPINES,4 ROOM,497C,TAMPINES ST 45,10 TO 12,102,Premium Apartment,1996,73 years,510000
2022-06,TAMPINES,4 ROOM,497G,TAMPINES ST 45,10 TO 12,102,Premium Apartment,1996,73 years,513000
2022-06,TAMPINES,4 ROOM,158,TAMPINES ST 12,10 TO 12,91,New Generation,1984,61 years 01 month,530000
2022-06,TAMPINES,4 ROOM,934,TAMPINES ST 91,10 TO 12,104,Model A,1985,61 years 09 months,535888
2022-06,TAMPINES,4 ROOM,726,TAMPINES ST 71,10 TO 12,103,Model A,1997,74 years 02 months,539800
